Fighter,Date,Opp,Weight_Class,Total_KD,Total_STR,Total_TD,Total_SUB,Opp_KD,Opp_STR,Opp_TD,Opp_SUB,Round,Time,Target,Avg_Round_Time,Avg_Round,Opp_Avg_Round_Time,Opp_Avg_Round,Fighter_code,Opp_code,Weight_Class_code
Kurt Holobaugh,2018-07-14,Raoni Barcelos,Featherweight,0,41,1,2,0,0,0,0,3.0,89.0,0,600.0,6.0,280.3333333333333,2.3333333333333335,1378,1870,2
Kurt Holobaugh,2018-11-03,Shane Burgos,Featherweight,0,143,2,2,5,341,2,0,1.0,131.0,0,389.0,6.0,266.875,4.125,1378,2087,2
Kurt Holobaugh,2019-05-11,Thiago Moises,Lightweight,1,164,2,2,0,8,0,4,3.0,300.0,0,346.6666666666667,4.666666666666667,403.875,4.125,1378,2201,6
Kurt Holobaugh,2023-08-19,Austin Hubbard,Lightweight,1,203,4,2,0,326,8,0,2.0,159.0,1,410.0,5.0,454.0,3.6666666666666665,1378,199,6
Kurt Pellegrino,2006-07-08,Drew Fickett,Welterweight,0,0,0,0,1,11,2,6,3.0,80.0,0,0.0,0.0,279.4,3.0,1379,660,10
Kurt Pellegrino,2006-10-14,Junior Assuncao,Lightweight,0,25,5,0,0,0,0,0,1.0,124.0,1,160.0,6.0,207.5,2.5,1379,1255,6
Kurt Pellegrino,2007-04-05,Nate Mohr,Lightweight,0,30,6,1,0,0,0,0,1.0,178.0,1,142.0,3.5,450.0,6.0,1379,1714,6
Kurt Pellegrino,2007-08-25,Joe Stevenson,Lightweight,0,34,7,2,0,82,11,10,3.0,300.0,0,154.0,2.6666666666666665,474.8888888888889,4.333333333333333,1379,1120,6
Kurt Pellegrino,2008-01-23,Alberto Crane,Lightweight,0,61,10,3,0,4,0,3,2.0,115.0,1,265.5,3.5,0.0,0.0,1379,44,6
Kurt Pellegrino,2008-04-02,Nate Diaz,Lightweight,0,84,11,3,1,15,3,6,2.0,186.0,0,235.4,3.2,417.25,4.375,1379,1709,6
Kurt Pellegrino,2008-09-06,Thiago Tavares,Lightweight,0,104,14,3,0,70,18,11,3.0,300.0,1,258.1666666666667,3.3333333333333335,236.66666666666666,2.3333333333333335,1379,2205,6
Kurt Pellegrino,2009-02-07,Rob Emerson,Lightweight,2,165,15,4,1,87,1,1,2.0,194.0,1,264.14285714285717,3.2857142857142856,189.0,3.5,1379,1926,6
Kurt Pellegrino,2009-08-08,Josh Neer,Lightweight,2,181,16,5,1,245,9,10,3.0,300.0,1,255.375,3.125,351.55555555555554,3.4444444444444446,1379,1220,6
Kurt Pellegrino,2010-03-27,Fabricio Camoes,Lightweight,2,202,19,5,0,22,5,2,2.0,260.0,1,260.3333333333333,3.111111111111111,518.6666666666666,3.3333333333333335,1379,745,6
Kurt Pellegrino,2010-07-03,George Sotiropoulos,Lightweight,2,218,20,7,0,90,11,10,3.0,300.0,0,260.3,3.0,307.7142857142857,3.142857142857143,1379,813,6
Kurt Pellegrino,2011-03-19,Gleison Tibau,Lightweight,3,257,23,7,1,175,52,10,3.0,300.0,0,291.1818181818182,3.272727272727273,339.8,3.4,1379,836,6
Kwan Ho Kwak,2016-11-19,Brett Johns,Bantamweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,310.0,3.3333333333333335,1380,283,0
Kwan Ho Kwak,2017-06-17,Russell Doane,Bantamweight,0,53,0,0,1,118,10,4,1.0,249.0,0,600.0,6.0,600.0,6.0,1380,2000,0
Kyle Bochniak,2016-01-17,Charles Rosa,Featherweight,0,0,0,0,0,98,12,5,3.0,300.0,0,0.0,0.0,500.0,5.0,1381,378,2
Kyle Bochniak,2016-08-27,Enrique Barzola,Featherweight,1,52,1,0,0,38,5,0,3.0,300.0,1,600.0,6.0,350.0,3.5,1381,715,2
Kyle Bochniak,2017-07-22,Jeremy Kennedy,Featherweight,1,93,2,0,0,73,13,0,3.0,300.0,0,450.0,4.5,447.0,3.5,1381,1049,2
Kyle Bochniak,2018-01-20,Brandon Davis,Featherweight,1,116,2,0,0,0,0,0,3.0,300.0,1,500.0,5.0,480.6666666666667,4.666666666666667,1381,269,2
Kyle Bochniak,2018-04-07,Zabit Magomedsharipov,Featherweight,1,149,5,0,0,79,12,3,3.0,300.0,0,450.0,4.5,275.3333333333333,2.6666666666666665,1381,2394,2
Kyle Bochniak,2018-12-08,Hakeem Dawodu,Featherweight,1,192,5,0,0,78,0,0,3.0,300.0,0,480.0,4.8,375.6,4.0,1381,860,2
Kyle Bochniak,2019-10-18,Sean Woodson,Featherweight,1,234,7,0,0,0,0,0,3.0,300.0,0,500.0,5.0,299.3333333333333,3.3333333333333335,1381,2069,2
Kyle Bradley,2008-02-02,Chris Lytle,Welterweight,0,0,0,0,1,189,7,15,1.0,33.0,0,0.0,0.0,381.3333333333333,3.7777777777777777,1382,418,10
Kyle Bradley,2008-09-17,Joe Lauzon,Lightweight,0,0,0,0,1,23,7,9,2.0,94.0,0,66.0,2.0,276.77777777777777,2.8333333333333335,1382,1110,6
Kyle Bradley,2009-05-23,Phillipe Nover,Lightweight,0,18,0,0,0,20,0,2,1.0,63.0,1,127.0,3.0,600.0,6.0,1382,1837,6
Kyle Bradley,2010-01-11,Rafael Dos Anjos,Lightweight,0,25,1,0,0,87,6,5,3.0,300.0,0,105.66666666666667,2.3333333333333335,298.72222222222223,4.0,1382,1853,6
Kyle Daukaus,2020-06-27,Brendan Allen,Middleweight,0,0,0,0,0,30,2,4,3.0,300.0,0,0.0,0.0,264.2857142857143,2.142857142857143,1383,278,7
Kyle Daukaus,2020-11-21,Dustin Stoltzfus,Middleweight,0,34,3,0,0,0,0,0,3.0,300.0,1,600.0,6.0,231.33333333333334,3.6666666666666665,1383,673,7
Kyle Daukaus,2021-05-08,Phil Hawes,Middleweight,0,98,5,1,1,38,4,0,3.0,300.0,0,450.0,4.5,269.25,1.75,1383,1831,7
Kyle Daukaus,2021-10-02,Kevin Holland,Middleweight,0,126,5,1,3,527,10,6,1.0,223.0,0,500.0,5.0,263.0769230769231,3.230769230769231,1383,1336,7
Kyle Daukaus,2022-02-19,Jamie Pickett,Catch Weight,0,135,6,4,0,141,5,0,1.0,299.0,1,486.5,4.25,392.0,3.4,1383,988,1
Kyle Daukaus,2022-06-18,Roman Dolidze,Middleweight,0,141,9,6,1,116,9,5,1.0,73.0,0,449.0,3.6,267.0,2.0,1383,1966,7
Kyle Daukaus,2022-12-03,Eryk Anders,Middleweight,0,145,9,6,6,560,18,1,2.0,165.0,0,398.5,3.3333333333333335,457.875,4.125,1383,732,7
Kyle Kingsbury,2008-12-13,Tom Lawlor,Light Heavyweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,305.75,3.5,1384,2238,5
Kyle Kingsbury,2009-10-24,Razak Al-Hassan,Light Heavyweight,0,10,0,0,0,13,0,0,3.0,300.0,1,600.0,6.0,0.0,0.0,1384,1883,5
Kyle Kingsbury,2010-09-15,Jared Hamman,Light Heavyweight,0,35,2,0,1,66,2,0,3.0,300.0,1,450.0,4.5,227.33333333333334,2.0,1384,996,5
Kyle Kingsbury,2011-02-05,Ricardo Romero,Light Heavyweight,0,114,11,0,0,19,1,2,1.0,21.0,1,400.0,4.0,94.0,2.0,1384,1903,5
Kyle Kingsbury,2011-06-04,Fabio Maldonado,Light Heavyweight,1,123,11,0,1,89,0,2,3.0,300.0,1,305.25,3.25,384.85714285714283,3.857142857142857,1384,744,5
Kyle Kingsbury,2011-11-19,Stephan Bonnar,Light Heavyweight,1,218,16,0,2,411,13,12,3.0,300.0,0,304.2,3.2,371.3,3.7,1384,2128,5
Kyle Kingsbury,2012-05-26,Glover Teixeira,Light Heavyweight,1,249,16,0,0,0,0,0,1.0,113.0,0,353.5,3.6666666666666665,302.0,4.923076923076923,1384,838,5
Kyle Kingsbury,2012-09-29,Jimi Manuwa,Light Heavyweight,1,254,16,0,0,0,0,0,2.0,300.0,0,335.2857142857143,3.4285714285714284,241.57142857142858,3.0,1384,1082,5
Kyle Kingsbury,2014-07-26,Patrick Cummins,Light Heavyweight,1,282,18,0,0,40,3,1,3.0,300.0,0,368.375,3.5,320.0,3.2857142857142856,1384,1793,5
Kyle Nelson,2018-12-08,Diego Ferreira,Lightweight,0,0,0,0,2,167,1,3,2.0,83.0,0,0.0,0.0,356.2857142857143,3.142857142857143,1385,627,6
Kyle Nelson,2019-05-04,Matt Sayles,Featherweight,0,20,0,0,0,77,0,0,3.0,196.0,0,166.0,4.0,385.0,3.0,1385,1577,2
Kyle Nelson,2019-09-21,Marco Polo Reyes,Featherweight,0,46,2,4,5,258,0,0,1.0,96.0,1,279.0,5.0,222.0,2.5,1385,1504,2
Kyle Nelson,2020-09-12,Billy Quarantillo,Featherweight,0,58,2,4,0,123,3,7,3.0,7.0,0,218.0,3.6666666666666665,317.0,3.0,1385,240,2
Kyle Nelson,2022-07-23,Jai Herbert,Lightweight,0,114,2,4,3,74,0,0,3.0,300.0,0,167.0,4.25,270.25,4.25,1385,953,6
Kyle Nelson,2023-02-04,Dooho Choi,Featherweight,0,155,2,4,4,195,1,0,3.0,300.0,0,253.6,4.6,368.5,3.75,1385,653,2
Kyle Nelson,2023-06-10,Blake Bilder,Featherweight,0,175,7,4,0,111,1,0,3.0,300.0,1,311.3333333333333,4.833333333333333,0.0,0.0,1385,242,2
Kyle Nelson,2023-09-16,Fernando Padilla,Featherweight,0,234,7,4,1,20,0,0,3.0,300.0,1,309.7142857142857,4.571428571428571,101.0,1.0,1385,759,2
Kyle Noke,2010-06-19,Josh Bryant,Middleweight,0,0,0,0,0,0,0,0,2.0,192.0,1,0.0,0.0,0.0,0.0,1386,1209,7
Kyle Noke,2010-11-13,Rob Kimmons,Middleweight,1,50,0,0,0,77,6,8,2.0,93.0,1,192.0,2.0,272.0,3.25,1386,1928,7
Kyle Noke,2011-02-26,Chris Camozzi,Middleweight,1,75,3,2,0,136,0,0,1.0,95.0,1,142.5,2.0,359.3333333333333,3.5555555555555554,1386,399,7
Kyle Noke,2011-08-14,Ed Herman,Middleweight,1,79,4,3,2,254,23,7,1.0,255.0,0,126.66666666666667,1.6666666666666667,349.73333333333335,4.0,1386,678,7
Kyle Noke,2012-03-02,Andrew Craig,Middleweight,1,91,5,3,0,0,0,0,3.0,300.0,0,222.5,1.75,450.0,4.5,1386,132,7
Kyle Noke,2012-09-22,Charlie Brenneman,Welterweight,1,127,8,4,0,107,19,0,1.0,45.0,1,298.0,2.6,264.5,2.875,1386,379,10
Kyle Noke,2014-04-16,Patrick Cote,Welterweight,2,134,8,4,4,363,4,2,3.0,300.0,0,255.83333333333334,2.3333333333333335,272.53846153846155,3.6923076923076925,1386,1792,10
Kyle Noke,2015-05-09,Jonavin Webb,Welterweight,2,184,8,4,0,0,0,0,3.0,300.0,1,305.0,2.857142857142857,0.0,0.0,1386,1178,10
Kyle Noke,2015-11-14,Peter Sobotta,Welterweight,2,215,8,4,0,120,8,3,1.0,121.0,1,304.375,2.875,487.25,5.0,1386,1826,10
Kyle Noke,2016-01-02,Alex Morono,Welterweight,3,238,8,4,0,0,0,0,3.0,300.0,0,284.0,2.6666666666666665,385.1111111111111,3.7777777777777777,1386,65,10
Kyle Noke,2016-07-13,Keita Nakamura,Welterweight,3,297,9,4,2,151,9,3,2.0,299.0,0,315.6,3.0,540.0,5.4,1386,1311,10
Kyle Noke,2016-11-26,Omari Akhmedov,Welterweight,3,341,11,4,2,170,10,2,3.0,300.0,0,341.27272727272725,3.090909090909091,431.14285714285717,3.857142857142857,1386,1771,10
Kyle Prepolec,2019-05-04,Nordine Taleb,Welterweight,0,0,0,0,2,357,16,0,3.0,300.0,0,0.0,0.0,248.75,2.0,1387,1758,10
Kyle Prepolec,2019-09-14,Austin Hubbard,Lightweight,0,52,0,0,0,44,0,0,3.0,300.0,0,600.0,6.0,420.0,3.75,1387,199,6
Kyle Stewart,2019-01-19,Chance Rencountre,Welterweight,0,0,0,0,0,16,0,0,1.0,145.0,0,0.0,0.0,450.0,4.5,1388,371,10
Kyle Stewart,2019-07-27,Erik Koch,Welterweight,0,2,0,0,2,198,3,6,3.0,300.0,0,290.0,2.0,500.4,4.6,1388,726,10
Kyle Watson,2010-12-04,Sako Chivitchian,Lightweight,0,0,0,0,0,0,0,0,3.0,300.0,1,0.0,0.0,0.0,0.0,1389,2025,6
Kyle Watson,2011-04-30,John Makdessi,Lightweight,0,72,0,0,1,74,0,0,3.0,87.0,0,300.0,3.0,452.4,4.2,1389,1147,6
Kyler Phillips,2020-02-29,Gabriel Silva,Bantamweight,0,0,0,0,0,8,1,0,3.0,300.0,1,0.0,0.0,0.0,0.0,1390,793,0
Kyler Phillips,2020-10-03,Cameron Else,Bantamweight,0,89,2,1,0,0,0,0,2.0,44.0,1,300.0,3.0,336.0,2.0,1390,333,0
Kyler Phillips,2021-03-06,Song Yadong,Bantamweight,0,121,4,1,3,265,3,2,3.0,300.0,1,172.0,2.5,324.85714285714283,3.2857142857142856,1390,2122,0
Kyler Phillips,2021-07-24,Raulian Paiva,Bantamweight,0,180,7,1,1,176,0,1,3.0,300.0,0,214.66666666666666,2.6666666666666665,600.0,6.0,1390,1878,0
Kyler Phillips,2022-02-12,Marcelo Rojo,Bantamweight,1,254,11,1,0,74,1,0,3.0,108.0,1,311.0,3.5,345.0,5.0,1390,1495,0
Kyler Phillips,2023-08-05,Raoni Barcelos,Bantamweight,1,334,14,3,5,627,12,3,3.0,300.0,1,270.4,3.4,232.5,2.5,1390,1870,0
Kyoji Horiguchi,2013-10-19,Dustin Pague,Bantamweight,0,0,0,0,0,87,3,9,2.0,231.0,1,0.0,0.0,384.75,3.75,1391,671,0
Kyoji Horiguchi,2014-05-10,Darrell Montague,Flyweight,1,30,1,0,0,10,0,0,3.0,300.0,1,231.0,2.0,506.0,2.0,1391,562,3
Kyoji Horiguchi,2014-09-20,Jon Delos Reyes,Flyweight,2,95,3,0,1,9,1,0,1.0,228.0,1,265.5,2.5,266.0,2.0,1391,1163,3
Kyoji Horiguchi,2015-01-03,Louis Gaudinot,Flyweight,2,126,3,0,0,101,2,2,3.0,300.0,1,253.0,2.0,265.0,4.0,1391,1427,3
Kyoji Horiguchi,2015-04-25,Demetrious Johnson,Flyweight,2,170,4,0,2,717,41,5,5.0,299.0,0,264.75,2.25,305.75,4.583333333333333,1391,602,3
Kyoji Horiguchi,2015-09-26,Chico Camus,Flyweight,2,201,5,0,0,239,6,3,3.0,300.0,1,331.4,3.8,404.0,4.8,1391,393,3
Kyoji Horiguchi,2016-05-08,Neil Seery,Flyweight,2,279,5,0,2,222,5,9,3.0,300.0,1,326.1666666666667,3.6666666666666665,363.5,4.25,1391,1723,3
Kyoji Horiguchi,2016-11-19,Ali Bagautinov,Flyweight,4,351,11,0,2,287,17,2,3.0,300.0,1,322.42857142857144,3.5714285714285716,450.0,5.5,1391,93,3
Kyung Ho Kang,2013-03-02,Alex Caceres,Bantamweight,0,0,0,0,0,245,1,11,3.0,300.0,0,0.0,0.0,313.5,3.0714285714285716,1392,58,0
Kyung Ho Kang,2013-08-31,Chico Camus,Bantamweight,0,16,5,0,0,55,3,1,3.0,300.0,0,600.0,6.0,436.6666666666667,5.0,1392,393,0
Kyung Ho Kang,2014-01-04,Shunichi Shimizu,Bantamweight,0,34,8,0,0,0,0,0,3.0,233.0,1,600.0,6.0,0.0,0.0,1392,2111,0
Kyung Ho Kang,2014-09-20,Michinori Tanaka,Bantamweight,0,99,10,4,0,21,3,1,3.0,300.0,1,477.6666666666667,5.0,300.0,3.0,1392,1627,0
Kyung Ho Kang,2018-01-14,Guido Cannetti,Bantamweight,0,120,10,6,0,67,5,0,1.0,293.0,1,433.25,4.5,259.4,2.6,1392,851,0
Kyung Ho Kang,2018-08-04,Ricardo Ramos,Bantamweight,0,123,11,7,2,87,3,1,3.0,300.0,0,405.2,3.8,235.16666666666666,2.1666666666666665,1392,1902,0
Kyung Ho Kang,2019-02-09,Teruto Ishihara,Bantamweight,0,188,12,7,7,278,3,0,1.0,239.0,1,437.6666666666667,4.166666666666667,397.2,4.2,1392,2197,0
Kyung Ho Kang,2019-08-17,Brandon Davis,Bantamweight,1,214,13,8,0,243,1,1,3.0,300.0,1,409.2857142857143,3.7142857142857144,510.5,5.0,1392,269,0
Kyung Ho Kang,2019-12-21,Pingyuan Liu,Bantamweight,2,264,16,8,1,114,1,4,3.0,300.0,1,395.625,3.625,384.0,4.5,1392,1839,0
Kyung Ho Kang,2021-11-20,Rani Yahya,Bantamweight,2,284,19,8,0,352,38,22,3.0,300.0,0,385.0,3.5555555555555554,284.875,2.875,1392,1869,0
Kyung Ho Kang,2022-06-11,Batgerel Danaa,Bantamweight,3,327,19,8,3,161,1,0,3.0,300.0,1,406.5,3.8,297.0,3.1666666666666665,1392,212,0
Kyung Ho Kang,2023-06-17,Cristian Quinonez,Bantamweight,3,427,19,8,0,19,0,0,1.0,145.0,1,396.8181818181818,3.727272727272727,195.0,1.0,1392,484,0
Kyung Ho Kang,2023-11-11,John Castaneda,Catch Weight,4,449,20,9,4,252,6,1,3.0,300.0,0,375.8333333333333,3.5,410.0,2.5,1392,1133,1
Lance Benoist,2011-09-17,Matthew Riddle,Welterweight,0,0,0,0,0,307,22,5,3.0,300.0,1,0.0,0.0,300.375,3.625,1393,1584,10
Lance Benoist,2012-06-08,Seth Baczynski,Welterweight,0,39,1,0,1,80,1,5,3.0,300.0,0,300.0,3.0,449.0,3.0,1393,2079,10
Lance Benoist,2012-09-22,Sean Pierson,Welterweight,0,74,4,0,1,188,2,2,3.0,300.0,0,450.0,4.5,381.0,3.5,1393,2063,10
Lance Benoist,2014-06-07,Bobby Voelker,Welterweight,1,165,4,0,0,154,4,0,3.0,300.0,1,500.0,5.0,0.0,0.0,1393,252,10
Lance Gibson,2000-03-10,Jermaine Andre,Middleweight,0,0,0,0,0,0,0,0,3.0,215.0,1,0.0,0.0,0.0,0.0,1394,1053,7
Lance Gibson,2000-12-16,Evan Tanner,Middleweight,1,33,2,1,0,47,2,5,1.0,298.0,0,215.0,3.0,317.125,2.375,1394,739,7
Lando Vannata,2016-07-13,Tony Ferguson,Lightweight,0,0,0,0,3,399,6,10,2.0,142.0,0,0.0,0.0,343.14285714285717,3.4285714285714284,1395,2246,6
Lando Vannata,2016-12-10,John Makdessi,Lightweight,1,40,0,0,5,731,0,0,1.0,100.0,1,284.0,4.0,419.1818181818182,4.090909090909091,1395,1147,6
Lando Vannata,2017-03-04,David Teymur,Lightweight,2,50,0,0,2,64,1,0,3.0,300.0,0,192.0,2.5,165.0,3.0,1395,594,6
Lando Vannata,2017-10-07,Bobby Green,Lightweight,2,126,1,0,1,354,4,1,3.0,300.0,1,328.0,3.6666666666666665,335.5,2.9375,1395,247,6
Lando Vannata,2018-07-07,Drakkar Klose,Lightweight,3,230,5,1,0,146,7,0,3.0,300.0,0,321.0,3.5,250.57142857142858,3.142857142857143,1395,657,6
Lando Vannata,2018-11-03,Matt Frevola,Lightweight,3,280,6,1,0,9,0,0,3.0,300.0,0,376.8,4.0,305.0,2.6,1395,1568,6
Lando Vannata,2019-02-09,Marcos Mariano,Lightweight,5,347,7,2,0,0,0,0,1.0,295.0,1,414.0,4.333333333333333,600.0,6.0,1395,1506,6
Lando Vannata,2019-09-28,Marc Diakiese,Lightweight,5,367,8,3,2,234,12,0,3.0,300.0,0,397.0,3.857142857142857,345.14285714285717,4.0,1395,1488,6
Lando Vannata,2020-02-15,Yancy Medeiros,Lightweight,5,392,8,3,9,380,1,4,3.0,300.0,1,422.375,4.125,367.27272727272725,3.0,1395,2365,6
Lando Vannata,2020-08-01,Bobby Green,Lightweight,5,491,8,3,1,784,11,4,3.0,300.0,0,408.77777777777777,4.0,351.05882352941177,3.1176470588235294,1395,247,6
Lando Vannata,2021-05-15,Mike Grundy,Featherweight,5,545,9,3,1,53,7,1,3.0,300.0,1,427.9,4.2,0.0,0.0,1395,1639,2
Lando Vannata,2022-04-23,Charles Jourdain,Featherweight,5,625,10,3,6,553,0,3,1.0,152.0,0,416.27272727272725,4.090909090909091,389.14285714285717,4.142857142857143,1395,374,2
Lando Vannata,2023-04-15,Daniel Zellhuber,Lightweight,5,633,11,3,0,52,0,0,3.0,300.0,0,406.9166666666667,3.9166666666666665,206.0,2.0,1395,542,6
Landon Quinones,2023-09-09,Nasrat Haqparast,Lightweight,0,0,0,0,5,642,3,0,3.0,300.0,0,0.0,0.0,329.3333333333333,3.6666666666666665,1396,1705,6
Lara Procopio,2019-08-31,Karol Rosa,Women's Bantamweight,0,0,0,0,0,0,0,0,3.0,300.0,0,0.0,0.0,300.0,3.0,1397,1297,11
Lara Procopio,2021-02-06,Molly McCann,Women's Flyweight,0,165,0,0,0,386,9,3,3.0,300.0,1,600.0,6.0,292.2857142857143,2.5714285714285716,1397,1680,13
Lara Procopio,2021-06-19,Casey O'Neill,Women's Flyweight,0,201,7,1,0,49,4,1,3.0,174.0,0,450.0,4.5,443.5,4.0,1397,358,13
Larissa Pacheco,2014-09-13,Jessica Andrade,Women's Bantamweight,0,0,0,0,0,282,5,1,1.0,273.0,0,0.0,0.0,274.8,2.7,1398,1068,11
Larissa Pacheco,2015-03-14,Germaine de Randamie,Women's Bantamweight,0,6,0,0,0,51,0,0,2.0,122.0,0,546.0,2.0,302.7142857142857,3.5714285714285716,1398,820,11
Larry Cureton,1995-04-07,Dan Severn,Open Weight,0,0,0,0,0,33,3,2,1.0,175.0,0,0.0,0.0,135.2,1.0,1399,525,8
Larry Cureton,1995-09-08,Marco Ruas,Open Weight,0,1,0,0,0,31,1,3,1.0,203.0,0,350.0,2.0,404.0,1.0,1399,1505,8
Laureano Staropoli,2018-11-17,Hector Aldana,Welterweight,0,0,0,0,0,39,2,0,3.0,300.0,1,0.0,0.0,0.0,0.0,1400,872,10
Laureano Staropoli,2019-05-11,Thiago Alves,Welterweight,0,97,0,0,13,1035,13,6,3.0,300.0,1,300.0,3.0,368.375,3.6875,1400,2200,10
Laureano Staropoli,2019-10-26,Muslim Salikhov,Welterweight,0,151,1,0,2,45,0,0,3.0,300.0,0,300.0,3.0,266.75,3.25,1400,1695,10
Laureano Staropoli,2020-08-08,Tim Means,Welterweight,0,193,1,0,8,967,12,3,3.0,300.0,0,400.0,4.0,301.875,3.4375,1400,2220,10
Laureano Staropoli,2021-06-05,Roman Dolidze,Middleweight,0,264,1,0,1,102,4,5,3.0,300.0,0,450.0,4.5,218.5,1.75,1400,1966,7
Laureano Staropoli,2021-10-23,Jamie Pickett,Middleweight,0,273,4,0,0,44,1,0,3.0,300.0,0,480.0,4.8,426.3333333333333,3.1666666666666665,1400,988,7
Lauren Mueller,2018-04-14,Shana Dobson,Women's Flyweight,0,0,0,0,1,34,0,0,3.0,300.0,1,0.0,0.0,307.5,3.0,1401,2086,13
Lauren Mueller,2018-11-24,Wu Yanan,Women's Flyweight,0,58,2,0,0,22,1,0,1.0,240.0,0,300.0,3.0,600.0,6.0,1401,2357,13
Lauren Mueller,2019-04-13,Poliana Botelho,Women's Flyweight,0,75,2,0,1,82,1,0,3.0,300.0,0,390.0,2.5,588.6666666666666,3.3333333333333335,1401,1841,13
Lauren Mueller,2019-10-12,JJ Aldrich,Women's Flyweight,0,122,2,0,0,248,1,0,3.0,300.0,0,460.0,3.6666666666666665,388.0,4.0,1401,938,13
Lauren Murphy,2014-08-16,Sara McMann,Women's Bantamweight,0,0,0,0,0,21,2,0,3.0,300.0,0,0.0,0.0,306.0,3.0,1402,2040,11
Lauren Murphy,2015-04-04,Liz Carmouche,Women's Bantamweight,0,48,0,0,0,115,9,2,3.0,300.0,0,600.0,6.0,407.4,4.0,1402,1419,11
Lauren Murphy,2016-02-21,Kelly Faszholz,Women's Bantamweight,0,94,2,0,0,0,0,0,3.0,295.0,1,600.0,6.0,600.0,6.0,1402,1318,11
Lauren Murphy,2016-07-13,Katlyn Chookagian,Women's Bantamweight,0,189,3,0,0,0,0,0,3.0,300.0,0,498.3333333333333,5.0,359.0,3.2,1402,1299,11
Lauren Murphy,2017-12-01,Barb Honchak,Women's Flyweight,0,227,4,0,0,0,0,0,3.0,300.0,1,523.75,5.25,0.0,0.0,1402,207,13
Lauren Murphy,2018-06-01,Sijara Eubanks,Women's Flyweight,0,286,6,0,0,0,0,0,3.0,300.0,0,479.0,4.8,465.8,4.4,1402,2112,13
Lauren Murphy,2019-08-03,Mara Romero Borella,Women's Flyweight,0,335,6,0,0,111,4,1,3.0,106.0,1,499.1666666666667,5.0,402.0,3.0,1402,1487,13
Lauren Murphy,2020-02-08,Andrea Lee,Women's Flyweight,1,359,6,0,0,301,7,2,3.0,300.0,1,443.0,4.714285714285714,373.0,3.25,1402,127,13
Lauren Murphy,2020-06-20,Roxanne Modafferi,Women's Flyweight,1,439,8,0,1,334,10,1,3.0,300.0,1,425.125,4.5,402.4,4.0,1402,1992,13
Lauren Murphy,2020-10-24,Liliya Shakirova,Women's Flyweight,1,511,10,0,0,0,0,0,2.0,211.0,1,411.22222222222223,4.333333333333333,0.0,0.0,1402,1414,13
Lauren Murphy,2021-06-12,Joanne Wood,Women's Flyweight,1,533,11,1,3,878,16,4,3.0,300.0,1,391.2,4.1,426.5,3.1,1402,1094,13
Lauren Murphy,2021-09-25,Valentina Shevchenko,Women's Flyweight,1,613,12,1,1,600,35,5,4.0,240.0,0,382.90909090909093,4.0,345.90909090909093,5.2727272727272725,1402,2290,13
Lauren Murphy,2022-07-16,Miesha Tate,Women's Flyweight,1,624,12,1,1,461,14,11,3.0,300.0,1,391.0,4.333333333333333,321.1666666666667,4.833333333333333,1402,1631,13
Lauren Murphy,2023-01-21,Jessica Andrade,Women's Flyweight,1,726,14,1,3,1231,38,6,3.0,300.0,0,384.0,4.230769230769231,274.6363636363636,2.5454545454545454,1402,1068,13
Lavar Johnson,2012-01-28,Joey Beltran,Heavyweight,0,0,0,0,0,366,3,0,1.0,264.0,1,0.0,0.0,471.5,5.25,1403,1125,4
Lavar Johnson,2012-05-05,Pat Barry,Heavyweight,1,65,0,0,7,159,0,0,1.0,278.0,1,264.0,1.0,228.4,1.8,1403,1787,4
Lavar Johnson,2012-05-26,Stefan Struve,Heavyweight,2,104,0,0,2,182,3,17,1.0,65.0,0,271.0,1.0,300.0,3.0,1403,2127,4
Lavar Johnson,2013-02-23,Brendan Schaub,Heavyweight,2,108,0,0,4,160,4,0,3.0,300.0,0,224.0,1.3333333333333333,255.33333333333334,2.5,1403,281,4
Laverne Clark,1999-01-08,Frank Caracci,Lightweight,0,0,0,0,0,0,0,0,1.0,412.0,1,0.0,0.0,0.0,0.0,1404,776,6
Laverne Clark,1999-05-07,Fabiano Iha,Lightweight,0,15,2,0,0,0,0,0,1.0,81.0,1,412.0,1.0,390.0,3.75,1404,740,6
Laverne Clark,2000-04-14,Koji Oishi,Lightweight,1,21,2,0,0,0,0,0,3.0,300.0,1,246.5,1.0,0.0,0.0,1404,1359,6
Laverne Clark,2000-09-22,Fabiano Iha,Welterweight,1,34,2,0,0,8,1,2,1.0,70.0,0,264.3333333333333,1.6666666666666667,344.4,3.4,1404,740,10
Leah Letson,2018-11-30,Julija Stoliarenko,Women's Featherweight,0,0,0,0,0,0,0,0,3.0,300.0,1,0.0,0.0,417.5,3.75,1405,1248,12
Leah Letson,2021-11-13,Felicia Spencer,Women's Featherweight,0,73,0,0,0,189,2,1,3.0,265.0,0,300.0,3.0,600.0,8.0,1405,751,12
Leandro Issa,2014-01-04,Russell Doane,Bantamweight,0,0,0,0,0,0,0,0,2.0,299.0,0,0.0,0.0,483.0,4.333333333333333,1406,2000,0
Leandro Issa,2014-07-06,Jumabieke Tuerxun,Bantamweight,0,17,2,1,0,12,1,2,3.0,229.0,1,598.0,4.0,0.0,0.0,1406,1251,0
